incident_id,created_at,created_local,priority,status,raised_as,is_open,is_terminal,overdue,age_minutes,acknowledge_due_minutes,minutes_to_acknowledge,minutes_to_resolve,minutes_to_close,transition_count,acknowledged_at,resolved_at,closed_at,source_module,business_domain,assigned_to,assigned_role,escalation_contact,record_id,risk_score,model_version,event_id,data_origin,operational_context_origin,summary,recommended_action
ARK-INC-00062,2026-09-05T18:30:47.398Z,05 Sep 20:30,P3,false_positive,new,FALSE,TRUE,FALSE,1046,,,,32.9,1,,,2026-09-05T19:03:43.125Z,casting_cv,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,CASTING-CAST_DEF_0_2393,0.998,casting_resnet18_v1,arkon-2026-900023,real,simulated,"Impeller cast_def_0_2393 flagged by visual inspection, defect probability 0.998 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00063,2026-09-05T18:42:44.087Z,05 Sep 20:42,P2,closed,new,FALSE,TRUE,FALSE,1034,60,128.2,138.7,148,3,2026-09-05T20:50:57.698Z,2026-09-05T21:01:24.335Z,2026-09-05T21:10:45.274Z,scania_aps,fleet_reliability,M. Sato,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-012731,0.7943,scania_xgboost_v1,arkon-2026-900024,real,simulated,"Truck record 12731 flagged for the air pressure system, failure probability 0.794 (decision threshold 0.0024).",Book an APS check within the shift.
ARK-INC-00064,2026-09-05T18:54:01.009Z,05 Sep 20:54,P3,closed,new,FALSE,TRUE,FALSE,1023,,145.9,195,235.4,4,2026-09-05T21:19:57.645Z,2026-09-05T22:08:59.842Z,2026-09-05T22:49:24.028Z,neu_surface,visual_inspection,A. Novak,QC Engineer,R. Ortiz,NEU-CRAZING_292,0.9981,neu_resnet18_v1,arkon-2026-900025,real,simulated,"Strip surface crazing_292 classified as crazing, confidence 0.998 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00065,2026-09-05T19:03:41.745Z,05 Sep 21:03,P2,closed,new,FALSE,TRUE,FALSE,1013,60,56,85.3,107.3,3,2026-09-05T19:59:41.427Z,2026-09-05T20:29:01.314Z,2026-09-05T20:50:57.941Z,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-TESLA-INC-BACK-OVER-PREVENTION-202412,0.9228,nhtsa_tfidf_ovr_v1,arkon-2026-900026,real,simulated,"Tesla, Inc., BACK OVER PREVENTION in 2024-12: 55 complaints classified to this component against 4.6 expected from its own trailing baseline, 11.9 times the rate. Public complaint reports, not an inspection.","Have field quality look at this manufacturer and component before the next monthly review. The complaint rate moved further than its own recent history explains, and the module cannot say whether the vehicles or the reporting changed."
ARK-INC-00066,2026-09-05T19:15:38.291Z,05 Sep 21:15,P2,closed,new,FALSE,TRUE,FALSE,1001,60,33.2,73.4,84,4,2026-09-05T19:48:49.040Z,2026-09-05T20:29:01.505Z,2026-09-05T20:39:39.056Z,mvtec_anomaly,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,MVTEC-GRID-METAL_CONTAMINATION-003,0.5791,mvtec_patchcore_v1_grid,arkon-2026-900027,real,simulated,"Component grid-metal_contamination-003 flagged as anomalous, score 2.417 against a threshold of 1.757 and a sound-part ceiling of 1.782.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00067,2026-09-05T19:27:13.158Z,05 Sep 21:27,P2,closed,new,FALSE,TRUE,FALSE,990,60,11.6,72.4,181.2,4,2026-09-05T19:38:50.403Z,2026-09-05T20:39:39.252Z,2026-09-05T22:28:27.697Z,gc10_detect,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,GC10-IMG_06_425243200_00116,0.6665,gc10_fasterrcnn_v1,arkon-2026-900028,real,simulated,"Sheet img_06_425243200_00116: 1 defect located, best is silk_spot at 0.666 (band edge 0.90).",Have QC look at the located defect before the coil is dispositioned. The model found something and is not confident enough about what it is for the answer to be recorded unchecked.
ARK-INC-00068,2026-09-05T19:38:48.706Z,05 Sep 21:38,P1,closed,new,FALSE,TRUE,FALSE,978,15,0,29.5,50.2,4,2026-09-05T19:38:49.970Z,2026-09-05T20:08:21.325Z,2026-09-05T20:29:01.094Z,cmapss_rul,asset_reliability,M. Brandt,Maintenance Planner,R. Ortiz,FD003-Unit-039,0.9334,xgboost_full_fleet_v1,arkon-2026-900029,real,simulated,Engine unit 39 of FD003 predicted RUL 8 cycles (priority threshold 10).,Schedule immediate inspection before the next test run.
ARK-INC-00069,2026-09-05T19:48:48.126Z,05 Sep 21:48,P3,closed,new,FALSE,TRUE,FALSE,968,,0,130.7,213.7,4,2026-09-05T19:48:49.247Z,2026-09-05T21:59:30.706Z,2026-09-05T23:22:31.622Z,casting_cv,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,CASTING-CAST_DEF_0_2392,1,casting_resnet18_v1,arkon-2026-900030,real,simulated,"Impeller cast_def_0_2392 flagged by visual inspection, defect probability 1.000 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00070,2026-09-05T19:59:40.482Z,05 Sep 21:59,P3,false_positive,new,FALSE,TRUE,FALSE,957,,,,212.4,1,,,2026-09-05T23:32:03.952Z,scania_aps,fleet_reliability,M. Sato,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-000056,0.0249,scania_xgboost_v1,arkon-2026-900031,real,simulated,"Truck record 56 flagged for the air pressure system, failure probability 0.025 (decision threshold 0.0024).",Add an APS check to the next planned service slot.
ARK-INC-00071,2026-09-05T20:08:20.434Z,05 Sep 22:08,P3,false_positive,new,FALSE,TRUE,FALSE,949,,,,81.3,1,,,2026-09-05T21:29:41.275Z,neu_surface,visual_inspection,A. Novak,QC Engineer,R. Ortiz,NEU-PITTED_SURFACE_264,1,neu_resnet18_v1,arkon-2026-900032,real,simulated,"Strip surface pitted_surface_264 classified as pitted_surface, confidence 1.000 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00072,2026-09-05T20:19:10.205Z,05 Sep 22:19,P3,false_positive,new,FALSE,TRUE,FALSE,938,,100.3,,162,2,2026-09-05T21:59:30.900Z,,2026-09-05T23:01:10.504Z,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-HONDA-AMERICAN-HONDA-MOTOR-CO-SERVICE-BRAKES-202404,0.645,nhtsa_tfidf_ovr_v1,arkon-2026-900033,real,simulated,"Honda (American Honda Motor Co.), SERVICE BRAKES in 2024-04: 130 complaints classified to this component against 71.5 expected from its own trailing baseline, 1.8 times the rate. Public complaint reports, not an inspection.",Record the movement against this manufacturer and component and carry it into the monthly field-quality review.
ARK-INC-00073,2026-09-05T20:29:00.017Z,05 Sep 22:29,P2,closed,new,FALSE,TRUE,FALSE,928,60,10.6,41.8,51,4,2026-09-05T20:39:38.831Z,2026-09-05T21:10:45.471Z,2026-09-05T21:19:57.215Z,mvtec_anomaly,visual_inspection,A. Novak,QC Engineer,R. Ortiz,MVTEC-SCREW-SCRATCH_HEAD-010,0.5484,mvtec_patchcore_v1_screw,arkon-2026-900034,real,simulated,"Component screw-scratch_head-010 flagged as anomalous, score 2.078 against a threshold of 1.711 and a sound-part ceiling of 1.890.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00074,2026-09-05T20:39:37.948Z,05 Sep 22:39,P3,closed,new,FALSE,TRUE,FALSE,917,,118.2,152.2,172.4,4,2026-09-05T22:37:50.112Z,2026-09-05T23:11:47.389Z,2026-09-05T23:32:04.168Z,gc10_detect,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,GC10-IMG_03_436068100_00003,0.9883,gc10_fasterrcnn_v1,arkon-2026-900035,real,simulated,"Sheet img_03_436068100_00003: 2 defects located, best is punching_hole at 0.988 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00075,2026-09-05T20:50:56.781Z,05 Sep 22:50,P3,closed,new,FALSE,TRUE,FALSE,906,,78.1,170.2,191.6,3,2026-09-05T22:09:00.039Z,2026-09-05T23:41:11.319Z,2026-09-06T00:02:35.301Z,cmapss_rul,asset_reliability,M. Brandt,Maintenance Planner,R. Ortiz,FD002-Unit-179,0.7684,xgboost_full_fleet_v1,arkon-2026-900036,real,simulated,Engine unit 179 of FD002 predicted RUL 29 cycles (priority threshold 50).,Add the unit to the next planned maintenance slot.
ARK-INC-00076,2026-09-05T21:01:23.035Z,05 Sep 23:01,P3,closed,new,FALSE,TRUE,FALSE,896,,268.1,290.1,308.1,4,2026-09-06T01:29:27.514Z,2026-09-06T01:51:30.140Z,2026-09-06T02:09:27.478Z,casting_cv,visual_inspection,A. Novak,QC Engineer,R. Ortiz,CASTING-CAST_DEF_0_1500,1,casting_resnet18_v1,arkon-2026-900037,real,simulated,"Impeller cast_def_0_1500 flagged by visual inspection, defect probability 1.000 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00077,2026-09-05T21:10:44.195Z,05 Sep 23:10,P3,closed,new,FALSE,TRUE,FALSE,886,,298.7,310.2,361,3,2026-09-06T02:09:27.733Z,2026-09-06T02:20:56.924Z,2026-09-06T03:11:46.151Z,scania_aps,fleet_reliability,J. Winter,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-010688,0.0888,scania_xgboost_v1,arkon-2026-900038,real,simulated,"Truck record 10688 flagged for the air pressure system, failure probability 0.089 (decision threshold 0.0024).",Add an APS check to the next planned service slot.
ARK-INC-00078,2026-09-05T21:19:56.124Z,05 Sep 23:19,P3,closed,new,FALSE,TRUE,FALSE,877,,132.1,162.7,329.9,5,2026-09-05T23:32:04.421Z,2026-09-06T00:02:35.519Z,2026-09-06T02:49:48.708Z,neu_surface,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,NEU-ROLLED-IN_SCALE_260,0.9987,neu_resnet18_v1,arkon-2026-900039,real,simulated,"Strip surface rolled-in_scale_260 classified as rolled-in_scale, confidence 0.999 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00079,2026-09-05T21:29:39.655Z,05 Sep 23:29,P2,closed,new,FALSE,TRUE,FALSE,867,60,29.8,49.1,112.9,3,2026-09-05T21:59:30.392Z,2026-09-05T22:18:45.010Z,2026-09-05T23:22:31.392Z,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-HONDA-AMERICAN-HONDA-MOTOR-CO-FUEL-SYSTEM-GASOLINE-202402,0.8584,nhtsa_tfidf_ovr_v1,arkon-2026-900040,real,simulated,"Honda (American Honda Motor Co.), FUEL SYSTEM, GASOLINE in 2024-02: 79 complaints classified to this component against 13.0 expected from its own trailing baseline, 6.1 times the rate. Public complaint reports, not an inspection.","Have field quality look at this manufacturer and component before the next monthly review. The complaint rate moved further than its own recent history explains, and the module cannot say whether the vehicles or the reporting changed."
ARK-INC-00080,2026-09-05T21:39:24.697Z,05 Sep 23:39,P2,closed,new,FALSE,TRUE,FALSE,858,60,0,11.3,70,3,2026-09-05T21:39:25.704Z,2026-09-05T21:50:43.143Z,2026-09-05T22:49:23.766Z,mvtec_anomaly,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,MVTEC-TRANSISTOR-BENT_LEAD-006,0.5771,mvtec_patchcore_v1_transistor,arkon-2026-900041,real,simulated,"Component transistor-bent_lead-006 flagged as anomalous, score 2.841 against a threshold of 2.082 and a sound-part ceiling of 2.288.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00081,2026-09-05T21:50:41.789Z,05 Sep 23:50,P3,closed,new,FALSE,TRUE,FALSE,846,,209.3,230,249.7,3,2026-09-06T01:20:00.303Z,2026-09-06T01:40:44.007Z,2026-09-06T02:00:25.816Z,gc10_detect,visual_inspection,A. Novak,QC Engineer,R. Ortiz,GC10-IMG_03_425637500_00653,0.982,gc10_fasterrcnn_v1,arkon-2026-900042,real,simulated,"Sheet img_03_425637500_00653: 3 defects located, best is punching_hole at 0.982 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00082,2026-09-05T21:59:29.321Z,05 Sep 23:59,P2,false_positive,new,FALSE,TRUE,FALSE,838,60,9.5,,19.3,2,2026-09-05T22:08:59.639Z,,2026-09-05T22:18:45.316Z,cmapss_rul,asset_reliability,D. Keller,Maintenance Planner,R. Ortiz,FD004-Unit-071,0.8417,xgboost_full_fleet_v1,arkon-2026-900043,real,simulated,Engine unit 71 of FD004 predicted RUL 20 cycles (priority threshold 25).,Schedule inspection before the next operating window.
ARK-INC-00083,2026-09-05T22:08:58.673Z,06 Sep 00:08,P3,false_positive,new,FALSE,TRUE,FALSE,828,,,,103.7,1,,,2026-09-05T23:52:38.093Z,casting_cv,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,CASTING-CAST_DEF_0_1174,0.9996,casting_resnet18_v1,arkon-2026-900044,real,simulated,"Impeller cast_def_0_1174 flagged by visual inspection, defect probability 1.000 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00084,2026-09-05T22:18:44.088Z,06 Sep 00:18,P3,false_positive,new,FALSE,TRUE,FALSE,818,,93.9,,113.8,2,2026-09-05T23:52:38.299Z,,2026-09-06T00:12:30.389Z,scania_aps,fleet_reliability,M. Sato,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-005976,0.0064,scania_xgboost_v1,arkon-2026-900045,real,simulated,"Truck record 5976 flagged for the air pressure system, failure probability 0.006 (decision threshold 0.0024).",Add an APS check to the next planned service slot.
ARK-INC-00085,2026-09-05T22:28:26.769Z,06 Sep 00:28,P3,false_positive,new,FALSE,TRUE,FALSE,809,,84.2,,144.1,2,2026-09-05T23:52:38.483Z,,2026-09-06T00:52:30.671Z,neu_surface,visual_inspection,A. Novak,QC Engineer,R. Ortiz,NEU-CRAZING_241,0.9977,neu_resnet18_v1,arkon-2026-900046,real,simulated,"Strip surface crazing_241 classified as crazing, confidence 0.998 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00086,2026-09-05T22:37:49.028Z,06 Sep 00:37,P3,closed,new,FALSE,TRUE,FALSE,799,,223.1,252,264,4,2026-09-06T02:20:57.176Z,2026-09-06T02:49:48.926Z,2026-09-06T03:01:47.399Z,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-HONDA-AMERICAN-HONDA-MOTOR-CO-FUEL-SYSTEM-GASOLINE-202403,0.6974,nhtsa_tfidf_ovr_v1,arkon-2026-900047,real,simulated,"Honda (American Honda Motor Co.), FUEL SYSTEM, GASOLINE in 2024-03: 50 complaints classified to this component against 21.7 expected from its own trailing baseline, 2.3 times the rate. Public complaint reports, not an inspection.",Record the movement against this manufacturer and component and carry it into the monthly field-quality review.
ARK-INC-00087,2026-09-05T22:49:22.830Z,06 Sep 00:49,P2,closed,new,FALSE,TRUE,FALSE,788,60,11.8,104,112.8,4,2026-09-05T23:01:10.089Z,2026-09-06T00:33:20.865Z,2026-09-06T00:42:13.163Z,mvtec_anomaly,visual_inspection,A. Novak,QC Engineer,R. Ortiz,MVTEC-SCREW-SCRATCH_NECK-012,0.5681,mvtec_patchcore_v1_screw,arkon-2026-900048,real,simulated,"Component screw-scratch_neck-012 flagged as anomalous, score 2.251 against a threshold of 1.711 and a sound-part ceiling of 1.890.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00088,2026-09-05T23:01:08.055Z,06 Sep 01:01,P3,false_positive,new,FALSE,TRUE,FALSE,776,,0,,83.1,2,2026-09-05T23:01:10.877Z,,2026-09-06T00:24:16.018Z,gc10_detect,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,GC10-IMG_01_4402541100_00001,0.9696,gc10_fasterrcnn_v1,arkon-2026-900049,real,simulated,"Sheet img_01_4402541100_00001: 1 defect located, best is welding_line at 0.970 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00089,2026-09-05T23:11:45.888Z,06 Sep 01:11,P1,closed,new,FALSE,TRUE,FALSE,765,15,0,29.4,50.8,4,2026-09-05T23:11:46.974Z,2026-09-05T23:41:10.945Z,2026-09-06T00:02:35.107Z,cmapss_rul,asset_reliability,D. Keller,Maintenance Planner,R. Ortiz,FD001-Unit-081,0.9492,xgboost_full_fleet_v1,arkon-2026-900050,real,simulated,Engine unit 81 of FD001 predicted RUL 6 cycles (priority threshold 10).,Schedule immediate inspection before the next test run.
ARK-INC-00090,2026-09-05T23:22:30.048Z,06 Sep 01:22,P3,closed,new,FALSE,TRUE,FALSE,755,,237.9,258.1,269.4,4,2026-09-06T03:20:23.489Z,2026-09-06T03:40:38.476Z,2026-09-06T03:51:56.450Z,casting_cv,visual_inspection,A. Novak,QC Engineer,R. Ortiz,CASTING-CAST_DEF_0_534,1,casting_resnet18_v1,arkon-2026-900051,real,simulated,"Impeller cast_def_0_534 flagged by visual inspection, defect probability 1.000 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00091,2026-09-05T23:32:02.980Z,06 Sep 01:32,P3,closed,new,FALSE,TRUE,FALSE,745,,40.5,108,219.7,6,2026-09-06T00:12:30.657Z,2026-09-06T01:20:00.539Z,2026-09-06T03:11:46.488Z,scania_aps,fleet_reliability,J. Winter,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-010770,0.0219,scania_xgboost_v1,arkon-2026-900052,real,simulated,"Truck record 10770 flagged for the air pressure system, failure probability 0.022 (decision threshold 0.0024).",Add an APS check to the next planned service slot.
ARK-INC-00092,2026-09-05T23:41:10.037Z,06 Sep 01:41,P3,closed,new,FALSE,TRUE,FALSE,736,,250.8,271.9,344.2,4,2026-09-06T03:51:56.689Z,2026-09-06T04:13:04.931Z,2026-09-06T05:25:23.806Z,neu_surface,visual_inspection,A. Novak,QC Engineer,R. Ortiz,NEU-INCLUSION_295,0.9976,neu_resnet18_v1,arkon-2026-900053,real,simulated,"Strip surface inclusion_295 classified as inclusion, confidence 0.998 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00093,2026-09-05T23:52:37.026Z,06 Sep 01:52,P3,closed,new,FALSE,TRUE,FALSE,724,,31.7,78.9,96.8,4,2026-09-06T00:24:16.219Z,2026-09-06T01:11:29.851Z,2026-09-06T01:29:27.770Z,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-TESLA-INC-ELECTRICAL-SYSTEM-202412,0.6779,nhtsa_tfidf_ovr_v1,arkon-2026-900054,real,simulated,"Tesla, Inc., ELECTRICAL SYSTEM in 2024-12: 102 complaints classified to this component against 48.5 expected from its own trailing baseline, 2.1 times the rate. Public complaint reports, not an inspection.",Record the movement against this manufacturer and component and carry it into the monthly field-quality review.
ARK-INC-00094,2026-09-06T00:02:34.060Z,06 Sep 02:02,P2,closed,new,FALSE,TRUE,FALSE,714,60,30.8,39.7,49.9,3,2026-09-06T00:33:20.642Z,2026-09-06T00:42:13.471Z,2026-09-06T00:52:30.445Z,mvtec_anomaly,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,MVTEC-SCREW-SCRATCH_NECK-020,0.6066,mvtec_patchcore_v1_screw,arkon-2026-900055,real,simulated,"Component screw-scratch_neck-020 flagged as anomalous, score 2.639 against a threshold of 1.711 and a sound-part ceiling of 1.890.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00095,2026-09-06T00:12:28.917Z,06 Sep 02:12,P3,false_positive,new,FALSE,TRUE,FALSE,705,,293.1,,324.6,2,2026-09-06T05:05:35.734Z,,2026-09-06T05:37:06.643Z,gc10_detect,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,GC10-IMG_06_3402617500_00787,0.9826,gc10_fasterrcnn_v1,arkon-2026-900056,real,simulated,"Sheet img_06_3402617500_00787: 2 defects located, best is punching_hole at 0.983 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00096,2026-09-06T00:24:14.932Z,06 Sep 02:24,P3,closed,new,FALSE,TRUE,FALSE,693,,38.6,135.7,157.5,4,2026-09-06T01:02:49.532Z,2026-09-06T02:39:57.129Z,2026-09-06T03:01:47.813Z,cmapss_rul,asset_reliability,D. Keller,Maintenance Planner,R. Ortiz,FD004-Unit-073,0.7747,xgboost_full_fleet_v1,arkon-2026-900057,real,simulated,Engine unit 73 of FD004 predicted RUL 28 cycles (priority threshold 50).,Add the unit to the next planned maintenance slot.
ARK-INC-00097,2026-09-06T00:33:19.613Z,06 Sep 02:33,P3,false_positive,new,FALSE,TRUE,FALSE,684,,,,187.3,1,,,2026-09-06T03:40:38.674Z,casting_cv,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,CASTING-NEW__0_5164,1,casting_resnet18_v1,arkon-2026-900058,real,simulated,"Impeller new__0_5164 flagged by visual inspection, defect probability 1.000 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00098,2026-09-06T00:42:11.614Z,06 Sep 02:42,P1,false_positive,new,FALSE,TRUE,FALSE,675,15,0,,29.3,2,2026-09-06T00:42:12.934Z,,2026-09-06T01:11:29.604Z,scania_aps,fleet_reliability,J. Winter,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-007655,0.9937,scania_xgboost_v1,arkon-2026-900059,real,simulated,"Truck record 7655 flagged for the air pressure system, failure probability 0.994 (decision threshold 0.0024).",Hold the truck and book the workshop before the next run.
ARK-INC-00099,2026-09-06T00:52:29.472Z,06 Sep 02:52,P3,false_positive,new,FALSE,TRUE,FALSE,665,,,,0,1,,,2026-09-06T00:52:30.923Z,neu_surface,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,NEU-SCRATCHES_257,1,neu_resnet18_v1,arkon-2026-900060,real,simulated,"Strip surface scratches_257 classified as scratches, confidence 1.000 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00100,2026-09-06T01:02:47.957Z,06 Sep 03:02,P2,closed,new,FALSE,TRUE,FALSE,654,60,48.7,78.1,88.1,4,2026-09-06T01:51:29.734Z,2026-09-06T02:20:56.727Z,2026-09-06T02:30:51.021Z,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-HONDA-AMERICAN-HONDA-MOTOR-CO-FUEL-SYSTEM-GASOLINE-202405,0.7905,nhtsa_tfidf_ovr_v1,arkon-2026-900061,real,simulated,"Honda (American Honda Motor Co.), FUEL SYSTEM, GASOLINE in 2024-05: 154 complaints classified to this component against 40.8 expected from its own trailing baseline, 3.8 times the rate. Public complaint reports, not an inspection.","Have field quality look at this manufacturer and component before the next monthly review. The complaint rate moved further than its own recent history explains, and the module cannot say whether the vehicles or the reporting changed."
ARK-INC-00101,2026-09-06T01:11:28.386Z,06 Sep 03:11,P3,closed,new,FALSE,TRUE,FALSE,646,,339.5,358.9,368,4,2026-09-06T06:50:55.471Z,2026-09-06T07:10:21.267Z,2026-09-06T07:19:27.893Z,mvtec_anomaly,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,MVTEC-SCREW-SCRATCH_HEAD-018,0.5195,mvtec_patchcore_v1_screw,arkon-2026-900062,real,simulated,"Component screw-scratch_head-018 flagged as anomalous, score 1.850 against a threshold of 1.711 and a sound-part ceiling of 1.890.","Queue the part for review. It is above the flagging threshold but inside the range sound parts reach, so a person decides."
ARK-INC-00102,2026-09-06T01:19:59.295Z,06 Sep 03:19,P3,closed,new,FALSE,TRUE,FALSE,637,,130.3,183.7,257.1,4,2026-09-06T03:30:17.674Z,2026-09-06T04:23:38.399Z,2026-09-06T05:37:06.941Z,gc10_detect,visual_inspection,A. Novak,QC Engineer,R. Ortiz,GC10-IMG_03_425508100_00017,0.9885,gc10_fasterrcnn_v1,arkon-2026-900063,real,simulated,"Sheet img_03_425508100_00017: 1 defect located, best is punching_hole at 0.989 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00103,2026-09-06T01:29:26.188Z,06 Sep 03:29,P1,closed,new,FALSE,TRUE,FALSE,628,15,0,22.1,40,3,2026-09-06T01:29:27.277Z,2026-09-06T01:51:29.938Z,2026-09-06T02:09:27.170Z,cmapss_rul,asset_reliability,D. Keller,Maintenance Planner,R. Ortiz,FD001-Unit-082,0.9404,xgboost_full_fleet_v1,arkon-2026-900064,real,simulated,Engine unit 82 of FD001 predicted RUL 7 cycles (priority threshold 10).,Schedule immediate inspection before the next test run.
ARK-INC-00104,2026-09-06T01:40:42.514Z,06 Sep 03:40,P3,false_positive,new,FALSE,TRUE,FALSE,616,,194.9,,280.9,2,2026-09-06T04:55:35.993Z,,2026-09-06T06:21:38.482Z,casting_cv,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,CASTING-CAST_DEF_0_157,1,casting_resnet18_v1,arkon-2026-900065,real,simulated,"Impeller cast_def_0_157 flagged by visual inspection, defect probability 1.000 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00105,2026-09-06T01:51:28.510Z,06 Sep 03:51,P3,closed,new,FALSE,TRUE,FALSE,606,,184.1,339.1,350.5,3,2026-09-06T04:55:36.280Z,2026-09-06T07:30:36.907Z,2026-09-06T07:41:56.916Z,scania_aps,fleet_reliability,J. Winter,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-014722,0.0033,scania_xgboost_v1,arkon-2026-900066,real,simulated,"Truck record 14722 flagged for the air pressure system, failure probability 0.003 (decision threshold 0.0024).",Add an APS check to the next planned service slot.
ARK-INC-00106,2026-09-06T02:00:24.663Z,06 Sep 04:00,P3,closed,new,FALSE,TRUE,FALSE,597,,153.8,195.2,235.3,3,2026-09-06T04:34:12.749Z,2026-09-06T05:15:33.718Z,2026-09-06T05:55:40.773Z,neu_surface,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,NEU-CRAZING_286,0.9954,neu_resnet18_v1,arkon-2026-900067,real,simulated,"Strip surface crazing_286 classified as crazing, confidence 0.995 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00107,2026-09-06T02:09:25.853Z,06 Sep 04:09,P2,closed,new,FALSE,TRUE,FALSE,588,60,40.4,71,80.9,4,2026-09-06T02:49:48.438Z,2026-09-06T03:20:23.250Z,2026-09-06T03:30:17.282Z,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-VOLKSWAGEN-GROUP-OF-AMERICA-INC-BACK-OVER-PREVENTION-202407,0.829,nhtsa_tfidf_ovr_v1,arkon-2026-900068,real,simulated,"Volkswagen Group of America, Inc., BACK OVER PREVENTION in 2024-07: 16 complaints classified to this component against 3.3 expected from its own trailing baseline, 4.8 times the rate. Public complaint reports, not an inspection.","Have field quality look at this manufacturer and component before the next monthly review. The complaint rate moved further than its own recent history explains, and the module cannot say whether the vehicles or the reporting changed."
ARK-INC-00108,2026-09-06T02:20:55.564Z,06 Sep 04:20,P2,closed,new,FALSE,TRUE,FALSE,576,60,9.9,122.7,143.2,4,2026-09-06T02:30:50.764Z,2026-09-06T04:23:37.883Z,2026-09-06T04:44:09.132Z,mvtec_anomaly,visual_inspection,A. Novak,QC Engineer,R. Ortiz,MVTEC-SCREW-SCRATCH_HEAD-001,0.5707,mvtec_patchcore_v1_screw,arkon-2026-900069,real,simulated,"Component screw-scratch_head-001 flagged as anomalous, score 2.274 against a threshold of 1.711 and a sound-part ceiling of 1.890.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
